Codigo,Nombre,Categoria,Tecnologia,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Area Operativa,Corriente,Area Hidrografica,Zona Hidrografica,Subzona hidrografica,Entidad
22020060,RIOCLARO [22020060],Pluviométrica,Convencional,Activa,Tolima,Planadas,"(3.05333333, -75.64191667)",2326,1986-12-15,,Area Operativa 10 - Tolima,Quinamayo,Magdalena Cauca,Saldaña,Río Atá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35230020,PORE [35230020],Pluviométrica,Convencional,Activa,Casanare,Pore,"(5.72613889, -71.99288889)",300,1990-09-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Salitre,Orinoco,Meta,Río Pauto,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35237020,PUENTE CARRETERA [35237020],Limnimétrica,Convencional,Activa,Casanare,Pore,"(5.72897222, -72.00122222)",360,1995-11-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Pore,Orinoco,Meta,Río Pauto,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23050100,SAN MIGUEL [23050100],Pluviométrica,Convencional,Activa,Antioquia,Sonsón,"(5.73075, -74.72608333)",1751,1980-01-15,,Area Operativa 10 - Tolima,Pore,Magdalena Cauca,Medio Magdalena,Río La Miel (Samaná),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24037070,MAGUNCIA [24037070],Limnimétrica,Convencional,Activa,Boyacá,Sotaquirá,"(5.74188889, -73.19955556)",2534,1964-01-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Sotaquira,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11040010,TUTUNENDO [11040010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,"(5.74361111, -76.53780556)",54,1966-01-15,,Area Operativa 01 - Antioquia-Chocó,Sotaquira,Caribe,Atrato - Darién,Río Bebaramá y otros Directos Atrato (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030410,TIBASOSA [24030410],Pluviométrica,Convencional,Activa,Boyacá,Tibasosa,"(5.74383333, -73.00491667)",2500,1964-01-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Sotaquira,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35230030,TABLON DE TAMARA [35230030],Pluviográfica,Convencional,Activa,Casanare,Támara,"(5.74719444, -72.103)",350,1960-10-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Sotaquira,Orinoco,Meta,Río Pauto,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24037130,LA REFORMA [24037130],Limnigráfica,Convencional,Activa,Boyacá,Sotaquirá,"(5.74883333, -73.18988889)",2523,1966-06-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Chicamocha,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030380,SOTAQUIRA [24030380],Pluviométrica,Convencional,Activa,Boyacá,Sotaquirá,"(5.74966111, -73.23492306)",2860,1960-09-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Chicamocha,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21110380,TELLO [21110380],Pluviométrica,Convencional,Suspendida,Huila,Tello,"(3.05, -75.15)",520,1973-07-15,1974-06-15,Area Operativa 04 - Huila-Caquetá,Quinamayo,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11027060,PINON EL [11027060],Limnimétrica,Convencional,Suspendida,Chocó,El Carmen (Choco),"(5.73333333, -76.36666667)",1350,1959-03-15,1971-11-15,Area Operativa 01 - Antioquia-Chocó,Atrato,Caribe,Atrato - Darién,Alto Atrato,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24017760,AMARILLO EL [24017760],Limnimétrica,Convencional,Suspendida,Boyacá,Santa Sofía,"(5.73333333, -73.63333333)",2500,1986-04-15,1995-07-15,Area Operativa 06 - Boyacá-Casanare-Vichada,Quebrada Guatoque,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35260060,PUERTO INFANTE [35260060],Pluviométrica,Convencional,Suspendida,Vichada,La Primavera,"(5.73333333, -70.03333333)",94,1983-06-15,1990-01-15,Area Operativa 03 - Meta-Guaviare-Guainía,Quebrada Guatoque,Orinoco,Meta,Directos al Río Meta entre ríos Pauto y Carare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22020040,CASA DE ZINC [22020040],Pluviométrica,Convencional,Activa,Tolima,Ataco,"(3.28580556, -75.5875)",1737,1973-12-15,,Area Operativa 10 - Tolima,Chicamocha,Magdalena Cauca,Saldaña,Medio Saldaña,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22010010,HERRERA [22010010],Pluviométrica,Convencional,Activa,Tolima,Rioblanco,"(3.28783333, -75.81541667)",1620,1973-03-15,,Area Operativa 10 - Tolima,Chicamocha,Magdalena Cauca,Saldaña,Alto Saldaña,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21140010,VENADO EL [21140010],Pluviométrica,Convencional,Activa,Huila,Colombia,"(3.29158333, -74.90397222)",584,1958-11-15,,Area Operativa 04 - Huila-Caquetá,Chicamocha,Magdalena Cauca,Alto Magdalena,Río Cabrera,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21110120,YEGUERA LA [21110120],Pluviométrica,Convencional,Activa,Huila,Villavieja,"(3.30533333, -75.20077778)",400,1965-11-15,,Area Operativa 04 - Huila-Caquetá,Chicamocha,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21145070,LEGIOSA LA [21145070],Climática Ordinaria,Convencional,Activa,Huila,Colombia,"(3.31102778, -74.70288889)",1476,1971-10-15,,Area Operativa 04 - Huila-Caquetá,Chicamocha,Magdalena Cauca,Alto Magdalena,Río Cabrera,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32070090,PEÑAS BLANCAS [32070090],Pluviométrica,Convencional,Activa,Meta,San Juan De Arama,"(3.31666667, -73.91666667)",440,1983-12-14 19:00,,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Guaviare,Río Guejar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26060020,CABUYAL [26060020],Pluviométrica,Convencional,Activa,Valle del Cauca,Candelaria (Valle del cauca),"(3.32022222, -76.34661111)",13,1953-05-15,,Area Operativa 09 - Cauca-Valle-Caldas,Chicamocha,Magdalena Cauca,Cauca,Río Desbaratado,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26070760,FLORIDA [26070760],Pluviométrica,Convencional,Activa,Valle del Cauca,Florida,"(3.32777778, -76.23913889)",159,1953-05-15,,Area Operativa 09 - Cauca-Valle-Caldas,Cabrera,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22020070,CONDOR EL [22020070],Pluviométrica,Convencional,Activa,Tolima,Ataco,"(3.32816667, -75.61305556)",755,1979-11-15,,Area Operativa 10 - Tolima,Cabrera,Magdalena Cauca,Saldaña,Río Atá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22027010,CONDOR EL [22027010],Limnigráfica,Automática sin Telemetría,Activa,Tolima,Ataco,"(3.32827778, -75.61311111)",757,1971-01-15,,Area Operativa 10 - Tolima,Ata,Magdalena Cauca,Saldaña,Río Atá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21115060,SAN JOSE [21115060],Climática Ordinaria,Convencional,Activa,Huila,Villavieja,"(3.32922222, -75.18405556)",400,1963-10-15,,Area Operativa 04 - Huila-Caquetá,Ata,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26065040,CABUYAL [26065040],Climática Ordinaria,Convencional,Suspendida,Valle del Cauca,Candelaria (Valle del cauca),"(3.32022222, -76.34661111)",13,1991-10-15,1997-01-15,Area Operativa 09 - Cauca-Valle-Caldas,Chicamocha,Magdalena Cauca,Cauca,Río Desbaratado,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26070770,PALMERA LA [26070770],Pluviométrica,Convencional,Suspendida,Valle del Cauca,Florida,"(3.33333333, -76.16666667)",2130,1976-10-15,1994-08-15,Area Operativa 09 - Cauca-Valle-Caldas,Ata,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32070030,LOS MICOS [32070030],Pluviométrica,Convencional,Activa,Meta,San Juan De Arama,"(3.31638889, -73.89216667)",500,1979-09-14 19:00,,Area Operativa 03 - Meta-Guaviare-Guainía,0,Orinoco,Guaviare,Río Guejar,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23067040,PUERTO LIBRE  - AUT [23067040],Limnigráfica,Automática con Telemetría,Activa,Cundinamarca,Puerto Salgar,"(5.75922222, -74.63175)",1784,1974-09-14 19:00,,Area Operativa 10 - Tolima,Negro,Magdalena Cauca,Medio Magdalena,Río Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21190350,TULCAN EL [21190350],Pluviométrica,Convencional,Activa,Cundinamarca,San Bernardo (Cundinamarca),"(4.15247222, -74.35975)",2700,1980-08-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Chili,Magdalena Cauca,Alto Magdalena,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54077130,MALAGUITA [54077130],Limnigráfica,Convencional,Activa,Valle del Cauca,Buenaventura,"(4.15444444, -77.21638889)",18,1966-09-15,,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Ríos Calima y  Bajo San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21190290,CARMEN DE APICALA [21190290],Pluviométrica,Convencional,Activa,Tolima,Carmen De Apicalá,"(4.16102778, -74.71311111)",321,1972-02-15,,Area Operativa 10 - Tolima,San Juan,Magdalena Cauca,Alto Magdalena,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54090010,PALESTINA [54090010],Pluviométrica,Convencional,Activa,Chocó,El Litoral Del San Juán (Docordó),"(4.16261111, -77.13555556)",15,1966-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Ríos Calima y  Bajo San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35030040,ACUEDUCTO LA ESMERALDA [35030040],Pluviográfica,Convencional,Activa,Meta,Villavicencio,"(4.16363889, -73.64772222)",550,1986-02-15,,Area Operativa 03 - Meta-Guaviare-Guainía,San Juan,Orinoco,Meta,Río Guatiquía,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21190410,GRANJA LA HACIENDA [21190410],Pluviométrica,Convencional,Activa,Tolima,Melgar,"(4.16461111, -74.58733333)",1104,1982-12-15,,Area Operativa 10 - Tolima,San Juan,Magdalena Cauca,Alto Magdalena,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54070030,MALAGUITA [54070030],Pluviométrica,Convencional,Activa,Valle del Cauca,Buenaventura,"(4.16922222, -77.20572222)",13,1969-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Ríos Calima y  Bajo San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
22077060,GUAMAL EL [22077060],Limnigráfica,Convencional,Activa,Tolima,Rovira,"(4.17136111, -75.2745)",695,1971-09-15,,Area Operativa 10 - Tolima,Tuamo,Magdalena Cauca,Saldaña,Rïo Cucuana,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26100410,GALICIA [26100410],Pluviométrica,Convencional,Activa,Valle del Cauca,Bugalagrande,"(4.17188889, -76.05638889)",1191,1972-01-15,,Area Operativa 09 - Cauca-Valle-Caldas,Tuamo,Magdalena Cauca,Cauca,Río Paila,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21250310,IDEMA [21250310],Pluviométrica,Convencional,Suspendida,Tolima,Ambalema,"(4.78333333, -74.78333333)",400,1963-01-15,1970-06-15,Area Operativa 10 - Tolima,Tuamo,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21250590,BOCATOMA C CENTRAL [21250590],Pluviométrica,Convencional,Suspendida,Tolima,Ambalema,"(4.78333333, -74.78333333)",310,1983-07-15,2002-02-15,Area Operativa 10 - Tolima,Tuamo,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21250430,CAMPAMENTO AMBALEM [21250430],Pluviométrica,Convencional,Suspendida,Tolima,Ambalema,"(4.78333333, -74.76666667)",241,1968-07-15,2002-02-15,Area Operativa 10 - Tolima,Tuamo,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206050,ESCUELA COL INGENIERIA [21206050],Climática Principal,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.78333333, -74.05)",2650,1986-04-15,2008-12-10,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Tuamo,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21201570,ESCUELA COL INGENIERIA [21201570],Pluviométrica,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.78333333, -74.05)",2650,1981-11-15,1986-04-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Tuamo,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35067040,CHUSNEQUE [35067040],Limnigráfica,Convencional,Suspendida,Cundinamarca,Ubalá,"(4.78333333, -73.58333333)",1602,1963-02-15,1992-08-15,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Guavio,Orinoco,Meta,Río Guavio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26110150,INMACULADA LA [26110150],Pluviométrica,Convencional,En Mantenimiento,Valle del Cauca,Ansermanuevo,"(4.79383333, -75.9865)",960,1946-04-14 19:00,,Area Operativa 09 - Cauca-Valle-Caldas,0,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21255080,SALTO EL [21255080],Climática Principal,Convencional,Activa,Tolima,Ambalema,"(4.78375, -74.76794444)",1139,1968-11-15,,Area Operativa 10 - Tolima,Guavio,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21205880,FLORES CHIBCHA [21205880],Meteorológica Especial,Convencional,Activa,Cundinamarca,Madrid,"(4.78972222, -74.26477778)",2550,1976-09-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35060050,JUNIN [35060050],Pluviométrica,Convencional,Activa,Cundinamarca,Junín,"(4.79222222, -73.66872222)",2323,1962-05-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Guavio,Orinoco,Meta,Río Guavio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21205980,PROVIDENCIA GRANJA [21205980],Climática Ordinaria,Convencional,Activa,Cundinamarca,Tenjo,"(4.79238889, -74.20091667)",2560,1977-02-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26047020,BOCAT RIO PALO [26047020],Limnigráfica,Convencional,Activa,Cauca,Caloto,"(3.06197222, -76.34877778)",19,1945-08-15,,Area Operativa 09 - Cauca-Valle-Caldas,Palo,Magdalena Cauca,Cauca,Río Palo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26040310,RIO PALO [26040310],Pluviométrica,Convencional,Activa,Cauca,Caloto,"(3.07061111, -76.37783333)",19,1964-07-15,,Area Operativa 09 - Cauca-Valle-Caldas,Palo,Magdalena Cauca,Cauca,Río Palo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21110040,HATO MILAGRO [21110040],Pluviométrica,Convencional,Activa,Huila,Tello,"(3.07488889, -75.16841667)",548,1971-09-15,,Area Operativa 04 - Huila-Caquetá,Palo,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26025110,LOMITAS [26025110],Climática Ordinaria,Convencional,Activa,Cauca,Santander De Quilichao,"(3.07538889, -76.55625)",19,2002-04-25,,Area Operativa 09 - Cauca-Valle-Caldas,Palo,Magdalena Cauca,Cauca,Río Quinamayo y otros directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21206670,COL BUCKINGHAM [21206670],Climática Ordinaria,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.79205556, -74.04958333)",2574,2001-11-15,2009-11-12,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35220020,OROCUE [35220020],Pluviométrica,Convencional,Suspendida,Casanare,Orocué,"(4.79327778, -71.32911111)",130,1932-01-15,1960-12-15,Area Operativa 03 - Meta-Guaviare-Guainía,Guavio,Orinoco,Meta,Caño Guanápalo y otros directos al Meta,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21205013,UNISALLE NORTE [21205013],Climática Ordinaria,Convencional,Suspendida,Bogotá,"Bogota, D.C","(4.79444444, -74.03055556)",2595,2009-12-14,2012-11-07,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,Guavio,Magdalena Cauca,Alto Magdalena,Río Bogotá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26040050,RIO PALO [26040050],Pluviográfica,Convencional,Suspendida,Cauca,Caloto,"(3.07061111, -76.37783333)",19,1964-07-15,1971-09-15,Area Operativa 09 - Cauca-Valle-Caldas,Palo,Magdalena Cauca,Cauca,Río Palo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21257100,LA NUEVA - AUT [21257100],Limnigráfica,Automática con Telemetría,Activa,Tolima,Venadillo,"(4.79508333, -74.97194444)",570,1977-01-14 19:00,,Area Operativa 10 - Tolima,Recio,Magdalena Cauca,Alto Magdalena,Río Lagunilla y Otros Directos al Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
53070050,NOANAMITO [53070050],Pluviométrica,Convencional,Activa,Cauca,López,"(3.07713889, -77.53605556)",100,1980-02-15,,Area Operativa 07 - Nariño-Putumayo,Palo,Pacifico,Tapaje - Dagua - Directos,Río San Juan del Micay,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27015140,MANGO EL  [27015140],Climática Principal,Convencional,Activa,Antioquia,Amalfi,"(6.8, -75.13333333)",960,1990-09-15,,Area Operativa 01 - Antioquia-Chocó,Tenche,Magdalena Cauca,Nechí,Río Porce,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
21130040,SAN LUIS [21130040],Pluviométrica,Convencional,Activa,Huila,Neiva,"(3.08063889, -75.48466667)",1140,1971-08-15,,Area Operativa 04 - Huila-Caquetá,Palo,Magdalena Cauca,Alto Magdalena,"Río Aipe, Río Chenche y otros directos al Magdalena",INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
32070080,TIERRA GRATA [32070080],Pluviométrica,Convencional,Activa,Meta,Puerto Lleras,"(3.0875, -73.22638889)",191,1983-06-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Guaroco,Orinoco,Guaviare,Río Ariari,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21210150,CASCADA LA [21210150],Pluviométrica,Convencional,Activa,Tolima,Cajamarca,"(4.28438889, -75.54233333)",3280,1983-09-15,,Area Operativa 10 - Tolima,Guaroco,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
54097010,PENITAS [54097010],Limnigráfica,Convencional,Activa,Chocó,El Litoral Del San Juán (Docordó),"(4.2905, -77.02436111)",14,1969-03-15,,Area Operativa 09 - Cauca-Valle-Caldas,San Juan,Pacifico,San Juán,Ríos Calima y  Bajo San Juan,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35107010,PUENTE CABUYARITO [35107010],Limnimétrica,Convencional,Activa,Meta,Cabuyaro,"(4.29563889, -72.86561111)",168,1976-04-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Cabuyarito,Orinoco,Meta,Directos al Río Meta entre ríos Humea y Upia (mi),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26020380,LOMITAS [26020380],Pluviométrica,Convencional,Suspendida,Cauca,Santander De Quilichao,"(3.07538889, -76.55625)",19,1975-04-15,2003-08-15,Area Operativa 09 - Cauca-Valle-Caldas,Palo,Magdalena Cauca,Cauca,Río Quinamayo y otros directos al Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26047100,CANAL PALO [26047100],Limnimétrica,Convencional,Suspendida,Cauca,Caloto,"(3.08333333, -76.35)",160,1982-11-15,2005-09-15,Area Operativa 09 - Cauca-Valle-Caldas,Palo,Magdalena Cauca,Cauca,Río Palo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21125040,SAN FRANCISCO [21125040],Climática Ordinaria,Convencional,Suspendida,Huila,Neiva,"(3.08333333, -75.43333333)",825,1989-04-15,2000-10-15,Area Operativa 04 - Huila-Caquetá,Palo,Magdalena Cauca,Alto Magdalena,Río Baché,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21117160,SANTA HELENA [21117160],Limnimétrica,Convencional,Suspendida,Huila,Baraya,"(3.08333333, -75.1)",690,1984-06-15,2000-04-15,Area Operativa 04 - Huila-Caquetá,Guaroco,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35105030,CABUYARO [35105030],Meteorológica Especial,Convencional,Suspendida,Meta,Cabuyaro,"(4.28372222, -72.79283333)",180,1969-01-15,1971-07-15,Area Operativa 03 - Meta-Guaviare-Guainía,Guaroco,Orinoco,Meta,Directos al Río Meta entre ríos Humea y Upia (mi),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35035090,ALTO DEL TIGRE [35035090],Meteorológica Especial,Convencional,Suspendida,Meta,El Calvario,"(4.28486111, -73.74833333)",3530,1995-07-15,2010-10-15,Area Operativa 03 - Meta-Guaviare-Guainía,Guaroco,Orinoco,Meta,Río Guatiquía,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21210070,PROMIN DC [21210070],Pluviométrica,Convencional,Suspendida,Tolima,San Luis (Tolima),"(4.3, -75.2)",990,1979-11-15,1979-12-15,Area Operativa 10 - Tolima,Cabuyarito,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21217160,CABUYO  2 EL [21217160],Limnimétrica,Convencional,Suspendida,Tolima,San Luis (Tolima),"(4.3, -75.05)",420,1972-11-15,1973-05-15,Area Operativa 10 - Tolima,Coello,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26100400,ALCAZAR EL [26100400],Pluviométrica,Convencional,Suspendida,Valle del Cauca,Zarzal,"(4.30686111, -76.01877778)",17,1971-02-14 19:00,2019-02-20 4:57,Area Operativa 09 - Cauca-Valle-Caldas,0,Magdalena Cauca,Cauca,Río Paila,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21217200,CARMEN EL [21217200],Limnigráfica,Convencional,Activa,Tolima,Rovira,"(4.30061111, -75.20655556)",821,1979-07-15,,Area Operativa 10 - Tolima,Coello,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21217070,PAYANDE [21217070],Limnigráfica,Convencional,Activa,Tolima,San Luis (Tolima),"(4.30138889, -75.09013889)",562,1959-08-15,,Area Operativa 10 - Tolima,Coello,Magdalena Cauca,Alto Magdalena,Río Coello,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21190210,NILO [21190210],Pluviométrica,Convencional,Activa,Cundinamarca,Nilo,"(4.30588889, -74.64866667)",322,1971-11-15,,Area Operativa 10 - Tolima,Coello,Magdalena Cauca,Alto Magdalena,Río Sumapaz,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
21140110,TOMO EL [21140110],Pluviométrica,Convencional,Activa,Huila,Villavieja,"(3.34536111, -75.09744444)",444,1977-10-15,,Area Operativa 04 - Huila-Caquetá,Ata,Magdalena Cauca,Alto Magdalena,Río Cabrera,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
